com.samsung.health.sleep_stage,6196009,6
start_time,sleep_id,custom,update_time,create_time,stage,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-11-23 03:07:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 03:11:00.000,3adb9543-c9eb-42e5-ba91-b35ec7094396,
2021-11-22 05:18:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.634,2021-11-22 09:46:56.634,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 06:07:00.000,bf449657-eede-4a8e-b4fb-accd827cecaa,
2021-11-23 04:33:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:35:00.000,1db34d9a-1cb0-42a9-9e66-f91ad076c9a3,
2021-11-23 05:37:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 05:46:00.000,725b2d0b-06c1-4eb9-b1f6-f07c28062a82,
2021-11-22 07:20:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:33:00.000,5f8398e9-ca25-463c-8f2b-eda20e279ca9,
2021-11-16 02:30:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.823,2021-11-16 09:05:42.823,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 02:43:00.000,d19662b3-da56-42f4-ad52-076cc1acbc57,
2021-11-22 07:44:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:45:00.000,974ebcf8-559f-4926-b940-c6cd31ce415d,
2021-11-16 03:23:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.825,2021-11-16 09:05:42.825,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 03:35:00.000,4531d418-8248-446c-9ca4-259179f9fbb0,
2021-11-22 08:01:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.636,2021-11-22 09:46:56.636,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 08:07:00.000,35b9c9ba-7811-4483-892e-2b5b4efe1793,
2021-11-16 04:12:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.827,2021-11-16 09:05:42.827,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:13:00.000,dd641318-5ccb-489e-aa6d-131235cf0f56,
2021-11-22 09:01:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.637,2021-11-22 09:46:56.637,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 09:03:00.000,2beea552-45b1-4b7f-9291-57b31fe1f896,
2021-11-16 04:49:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.829,2021-11-16 09:05:42.829,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 04:53:00.000,3ee266dd-32f8-4d1c-9396-4c4fdb30f310,
2021-11-22 22:46:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:02:00.000,7f79eb0c-7e75-4488-a742-75b4545df072,
2021-11-16 05:27:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.832,2021-11-16 09:05:42.832,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 06:10:00.000,d2059930-90bd-4fb0-8338-b72c1b5ebdf8,
2021-11-22 23:32:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:36:00.000,a6496ecf-b63b-4469-b420-428c4bb9563f,
2021-11-16 07:46:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.836,2021-11-16 09:05:42.836,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 07:57:00.000,61ee645d-20c0-40be-83d3-9bb9340f5113,
2021-11-23 00:27:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 00:46:00.000,c6f5820f-694e-48f1-8dc8-b24f02472a46,
2021-11-16 08:12:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.848,2021-11-16 09:05:42.848,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 08:14:00.000,5d829b77-87b2-4aed-b84a-67dbe9fe1c46,
2021-11-23 01:13:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:14:00.000,cb9d02e8-d2a4-419a-93ea-f03046012fa9,
2021-11-16 08:51:00.000,89b16e74-6eb2-4167-94ca-31dfff17e4fb,,2021-11-16 09:05:42.850,2021-11-16 09:05:42.850,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-16 09:00:00.000,66c1af3a-570d-4b58-9772-7a0382dd2ff0,
2021-11-23 01:52:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:53:00.000,94fca5fc-aa37-4cff-952c-91ed838a4b94,
2021-11-18 00:22:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.531,2021-11-18 08:46:01.531,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 00:23:00.000,3bbc0eb5-a44a-4f14-a427-fca5f8690b7b,
2021-11-23 03:11:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 03:13:00.000,2f7a1cd4-6c3c-47b8-bf64-635885a1f699,
2021-11-23 04:35:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:37:00.000,fe6267f2-626b-4890-9515-6aae8c34ed72,
2021-11-23 05:46:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 06:41:00.000,365d99ed-ed04-4280-86eb-1d0c28886eb7,
2021-11-23 07:05:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 07:06:00.000,536c5c6a-3048-41c6-9395-a490c7406250,
2021-11-18 00:56:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.535,2021-11-18 08:46:01.535,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 01:14:00.000,612f1bec-0045-4863-830e-80053357b070,
2021-11-23 06:52:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 07:05:00.000,ad110e32-1623-431a-95e5-9e6ace02c2b1,
2021-11-18 01:51:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.539,2021-11-18 08:46:01.539,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 02:00:00.000,55d7f0a4-561f-4a99-8fab-6cc4376c15e4,
2021-11-18 02:49:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.541,2021-11-18 08:46:01.541,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 02:59:00.000,2affffd8-a862-4f7d-8950-27caaa94d5e9,
2021-11-18 03:23:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.544,2021-11-18 08:46:01.544,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:36:00.000,111814af-f88a-432b-af7d-e3af65028ddb,
2021-11-18 03:58:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.546,2021-11-18 08:46:01.546,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 03:59:00.000,75fec55c-9479-462d-945d-a47fbdedcf43,
2021-11-18 05:02:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.549,2021-11-18 08:46:01.549,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:03:00.000,2717c1dc-c8f0-4b65-be85-9f6774a8c879,
2021-11-18 05:39:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.552,2021-11-18 08:46:01.552,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 05:40:00.000,31470ad5-40b2-4b48-930e-8e77ae25a2e1,
2021-11-18 06:15:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.555,2021-11-18 08:46:01.555,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 06:22:00.000,31e22707-db65-49ab-bff5-9cbc0a6dfc23,
2021-11-18 07:05:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.559,2021-11-18 08:46:01.559,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:06:00.000,e872f1f2-c511-452d-8abd-ff2d2b11df67,
2021-11-18 07:45:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.563,2021-11-18 08:46:01.563,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 07:56:00.000,21c9044b-c0ed-4f2a-a373-5b30f0c49a7c,
2021-11-18 08:19:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.565,2021-11-18 08:46:01.565,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 08:20:00.000,38f52cb6-da42-4070-a46f-0943b20a5f81,
2021-11-18 08:36:00.000,b5cf63c6-993a-408c-9102-2f86d7cba8b8,,2021-11-18 08:46:01.567,2021-11-18 08:46:01.567,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-18 08:41:00.000,532767d6-6525-4dbf-9348-c4ba52db68cd,
2021-11-22 01:57:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.631,2021-11-22 09:46:56.631,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 01:58:00.000,cd05a875-e1d7-441f-8a5f-21defb8f3dec,
2021-11-22 02:26:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.632,2021-11-22 09:46:56.632,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 02:38:00.000,488689f4-43f3-480b-840e-ec71e6af3e85,
2021-11-22 02:50:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.632,2021-11-22 09:46:56.632,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 03:14:00.000,8625b6e8-b2ad-4f7b-b4af-601fcdec85d7,
2021-11-22 03:48:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.633,2021-11-22 09:46:56.633,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 04:20:00.000,6148bb47-1240-4a2b-b3a6-030fd9667bd1,
2021-11-22 06:07:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.634,2021-11-22 09:46:56.634,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 06:33:00.000,9d1f48bc-a4da-43f3-9b99-581f8b6fb517,
2021-11-22 07:33:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:34:00.000,c76dd2ae-4e48-42be-b468-e5c1286c5ded,
2021-11-22 07:45:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.635,2021-11-22 09:46:56.635,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 07:48:00.000,d17cbba7-2a50-47ea-ab4d-6a1233839cde,
2021-11-22 08:07:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.636,2021-11-22 09:46:56.636,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 08:08:00.000,9643fa24-f851-4418-9162-62ae415eee48,
2021-11-22 09:03:00.000,5330feb7-faf0-42e7-8b62-529662f528ae,,2021-11-22 09:46:56.637,2021-11-22 09:46:56.637,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 09:09:00.000,d59b1245-4984-4fe8-9cd3-5a0c9b1dee1b,
2021-11-22 23:02:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:10:00.000,c0b8a62d-13ea-4690-bb6c-71bb2023f741,
2021-11-22 23:36:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40001,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-22 23:37:00.000,ef32a109-c92d-4599-b435-6d7ec692b7d1,
2021-11-23 00:46:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.698,2021-11-23 08:09:38.698,40003,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 00:58:00.000,d1ff558e-9dc6-4990-aa52-aedc57beeff2,
2021-11-23 01:14:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 01:25:00.000,a3a48afc-8b9f-4fc1-bc65-2e75c95f5d33,
2021-11-23 01:53:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.699,2021-11-23 08:09:38.699,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 02:27:00.000,b38c93e8-7112-4c32-9bc0-2715b36c3954,
2021-11-23 03:13:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:07:00.000,3c1ad7a2-8c37-4c97-9d83-089745438cc8,
2021-11-23 04:37:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.700,2021-11-23 08:09:38.700,40004,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 04:42:00.000,a9034011-b80a-4629-9683-aeed65ce04c0,
2021-11-23 06:41:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 06:44:00.000,7e17dd39-dd47-42a7-9fb7-6dfbb79d1aaa,
2021-11-23 07:06:00.000,bde39e77-e18f-46bf-b2ef-4e8f477a3ca9,,2021-11-23 08:09:38.701,2021-11-23 08:09:38.701,40002,UTC+0100,r+Q1gs7PBy,com.sec.android.app.shealth,2021-11-23 08:00:00.000,f7ce6aac-a22d-4768-85c2-d5c954ed3029,
